"species" "gbifID" "countryCode" "decimalLatitude" "decimalLongitude" "coordinateUncertaintyInMeters" "year" "basisOfRecord" "source"
"97" "Malus ioensis" 4507464152 "US" 41.608531 -90.346466 244 1950 "PRESERVED_SPECIMEN" "GBIF"
"98" "Malus ioensis" 4507464140 "US" 40.193982 -85.381821 4500 1962 "PRESERVED_SPECIMEN" "GBIF"
"99" "Malus ioensis" 4507464116 "US" 41.466897 -90.57203 750 1891 "PRESERVED_SPECIMEN" "GBIF"
"100" "Malus ioensis" 4507464112 "US" 41.52914 -90.57678 NA 2000 "PRESERVED_SPECIMEN" "GBIF"
"101" "Malus ioensis" 4507464108 "US" 41.469357 -90.881036 1000 1953 "PRESERVED_SPECIMEN" "GBIF"
"102" "Malus ioensis" 4507464071 "US" 41.518277 -90.54247 814 1909 "PRESERVED_SPECIMEN" "GBIF"
"103" "Malus ioensis" 4507462602 "US" 41.4696 -90.88091 1202 1948 "PRESERVED_SPECIMEN" "GBIF"
"104" "Malus ioensis" 4507462598 "US" 43.170995 -93.177071 300 1920 "PRESERVED_SPECIMEN" "GBIF"
"105" "Malus ioensis" 4507462549 "US" 41.544311 -90.526292 300 1950 "PRESERVED_SPECIMEN" "GBIF"
"106" "Malus ioensis" 4465506636 "US" 37.09135 -93.732086 3 2023 "HUMAN_OBSERVATION" "GBIF"
"107" "Malus ioensis" 4442437587 "US" 30.193753 -98.456903 5 2023 "HUMAN_OBSERVATION" "GBIF"
"108" "Malus ioensis" 4413474076 "US" 44.328114 -92.139014 19 2023 "HUMAN_OBSERVATION" "GBIF"
"109" "Malus ioensis" 439424435 "US" 36.97116 -90.54956 NA 1913 "PRESERVED_SPECIMEN" "GBIF"
"110" "Malus ioensis" 439424434 "US" 38.627 -90.1994 NA 1841 "PRESERVED_SPECIMEN" "GBIF"
"111" "Malus ioensis" 438757568 "US" 39.96088 -89.72399 NA 1861 "PRESERVED_SPECIMEN" "GBIF"
"112" "Malus ioensis" 438757567 "US" 29.78556 -98.72972 NA 1916 "PRESERVED_SPECIMEN" "GBIF"
"113" "Malus ioensis" 438424871 "US" 41.84447 -90.18874 NA 1878 "PRESERVED_SPECIMEN" "GBIF"
"114" "Malus ioensis" 438424869 "US" 39.31749 -94.97465 NA 1896 "PRESERVED_SPECIMEN" "GBIF"
"115" "Malus ioensis" 438091639 "US" 38.51225 -90.27961 NA 1916 "PRESERVED_SPECIMEN" "GBIF"
"116" "Malus ioensis" 437426282 "US" 39.30722 -92.36931 NA 1929 "PRESERVED_SPECIMEN" "GBIF"
"117" "Malus ioensis" 437426281 "US" 40.40447 -91.3964 NA 1922 "PRESERVED_SPECIMEN" "GBIF"
"118" "Malus ioensis" 437093478 "US" 38.50748 -90.28054 NA 1916 "PRESERVED_SPECIMEN" "GBIF"
"119" "Malus ioensis" 437093477 "US" 37.39311 -94.09383 NA 1913 "PRESERVED_SPECIMEN" "GBIF"
"120" "Malus ioensis" 4176920161 "US" 37.013417 -94.368235 722 2023 "HUMAN_OBSERVATION" "GBIF"
"121" "Malus ioensis" 4145305555 "US" 37.514183 -94.575338 NA 2023 "HUMAN_OBSERVATION" "GBIF"
"122" "Malus ioensis" 4145216426 "US" 37.515737 -94.577326 NA 2023 "HUMAN_OBSERVATION" "GBIF"
"123" "Malus ioensis" 4127259318 "US" 41.84473 -87.873604 15 2016 "HUMAN_OBSERVATION" "GBIF"
"124" "Malus ioensis" 4120870840 "US" 44.736914 -93.605339 5 2023 "HUMAN_OBSERVATION" "GBIF"
"125" "Malus ioensis" 41186275 "US" 40.78861 -89.87056 NA NA "OCCURRENCE" "GBIF"
"126" "Malus ioensis" 41186273 "US" 40.02778 -88.57333 NA NA "OCCURRENCE" "GBIF"
"127" "Malus ioensis" 41186270 "US" 40.04417 -95.42639 NA NA "OCCURRENCE" "GBIF"
"128" "Malus ioensis" 41186268 "US" 40.11306 -88.14694 NA NA "OCCURRENCE" "GBIF"
"129" "Malus ioensis" 4112130749 "US" 42.268158 -88.958825 4 2023 "HUMAN_OBSERVATION" "GBIF"
"130" "Malus ioensis" 4104079323 "US" 42.877788 -88.586212 1731 1968 "PRESERVED_SPECIMEN" "GBIF"
"131" "Malus ioensis" 4103019403 "US" 40.393506 -87.977708 NA 2023 "HUMAN_OBSERVATION" "GBIF"
"132" "Malus ioensis" 4102818897 "US" 41.750842 -88.073692 4 2023 "HUMAN_OBSERVATION" "GBIF"
"133" "Malus ioensis" 4095610977 "US" 42.798876 -88.684097 90 1965 "PRESERVED_SPECIMEN" "GBIF"
"134" "Malus ioensis" 4095610544 "US" 43.05043 -88.97073 NA 2018 "PRESERVED_SPECIMEN" "GBIF"
"135" "Malus ioensis" 4095606795 "US" 42.90831 -89.8876 NA 1972 "PRESERVED_SPECIMEN" "GBIF"
"136" "Malus ioensis" 4095544421 "US" 42.003333 -91.674069 317 1939 "PRESERVED_SPECIMEN" "GBIF"
"137" "Malus ioensis" 4095542958 "US" 42.066258 -88.12168 2333 2000 "PRESERVED_SPECIMEN" "GBIF"
"138" "Malus ioensis" 4092651770 "US" 44.372065 -88.07006 NA 1981 "PRESERVED_SPECIMEN" "GBIF"
"139" "Malus ioensis" 4092651763 "US" 44.50243 -87.89702 NA 2000 "PRESERVED_SPECIMEN" "GBIF"
"140" "Malus ioensis" 4092651762 "US" 44.3785 -88.1385 NA 2002 "PRESERVED_SPECIMEN" "GBIF"
"141" "Malus ioensis" 4092651760 "US" 44.32391 -88.16597 NA 2006 "PRESERVED_SPECIMEN" "GBIF"
"142" "Malus ioensis" 4092651750 "US" 44.63445 -87.79872 NA 2000 "PRESERVED_SPECIMEN" "GBIF"
"143" "Malus ioensis" 4092651719 "US" 44.37817 -88.1387 NA 2000 "PRESERVED_SPECIMEN" "GBIF"
"144" "Malus ioensis" 4092651717 "US" 44.38913 -88.1221 NA 2000 "PRESERVED_SPECIMEN" "GBIF"
"145" "Malus ioensis" 4092651710 "US" 44.000832 -87.95262 NA 1976 "PRESERVED_SPECIMEN" "GBIF"
"146" "Malus ioensis" 4081342736 "US" 39.397475 -88.149332 969 1956 "PRESERVED_SPECIMEN" "GBIF"
"147" "Malus ioensis" 4081342726 "US" 39.222681 -88.183026 969 1969 "PRESERVED_SPECIMEN" "GBIF"
"148" "Malus ioensis" 4081342725 "US" 40.411429 -89.866223 1204 1980 "PRESERVED_SPECIMEN" "GBIF"
"149" "Malus ioensis" 4081342710 "US" 40.178164 -87.969699 969 2003 "PRESERVED_SPECIMEN" "GBIF"
"150" "Malus ioensis" 4081342709 "US" 38.501073 -89.543562 969 2000 "PRESERVED_SPECIMEN" "GBIF"
"151" "Malus ioensis" 4081342704 "US" 39.514014 -88.257258 969 1966 "PRESERVED_SPECIMEN" "GBIF"
"152" "Malus ioensis" 4081342703 "US" 38.899044 -90.174013 NA 1978 "PRESERVED_SPECIMEN" "GBIF"
"153" "Malus ioensis" 4081342692 "US" 38.35569 -87.827048 969 2000 "PRESERVED_SPECIMEN" "GBIF"
"154" "Malus ioensis" 4081342675 "US" 39.310971 -88.871169 969 1971 "PRESERVED_SPECIMEN" "GBIF"
"155" "Malus ioensis" 4081342674 "US" 39.703224 -88.035259 969 1972 "PRESERVED_SPECIMEN" "GBIF"
"156" "Malus ioensis" 4081342673 "US" 38.967395 -90.409863 NA 1978 "PRESERVED_SPECIMEN" "GBIF"
"157" "Malus ioensis" 4081342672 "US" 39.508003 -88.675069 969 1987 "PRESERVED_SPECIMEN" "GBIF"
"158" "Malus ioensis" 4081342666 "US" 42.3186 -89.029244 969 1995 "PRESERVED_SPECIMEN" "GBIF"
"159" "Malus ioensis" 4081342493 "US" 40.007164 -87.552285 969 1991 "PRESERVED_SPECIMEN" "GBIF"
"160" "Malus ioensis" 4081342473 "US" 40.65863 -89.13853 NA 2008 "PRESERVED_SPECIMEN" "GBIF"
"161" "Malus ioensis" 4081342471 "US" 40.529946 -89.766126 969 2002 "PRESERVED_SPECIMEN" "GBIF"
"162" "Malus ioensis" 4081342469 "US" 40.38937 -89.88136 NA 2004 "PRESERVED_SPECIMEN" "GBIF"
"163" "Malus ioensis" 4081342468 "US" 39.514133 -88.09157 969 1967 "PRESERVED_SPECIMEN" "GBIF"
"164" "Malus ioensis" 4081342466 "US" 40.385274 -89.932164 969 2001 "PRESERVED_SPECIMEN" "GBIF"
"165" "Malus ioensis" 4081342465 "US" 39.229565 -90.552344 6129 1975 "PRESERVED_SPECIMEN" "GBIF"
"166" "Malus ioensis" 4081342463 "US" 40.988081 -87.551597 969 1983 "PRESERVED_SPECIMEN" "GBIF"
"167" "Malus ioensis" 4081342462 "US" 39.382733 -88.168225 969 1956 "PRESERVED_SPECIMEN" "GBIF"
"168" "Malus ioensis" 4081342461 "US" 39.108815 -88.795544 969 1979 "PRESERVED_SPECIMEN" "GBIF"
"169" "Malus ioensis" 4081319144 "US" 38.933333 -88.1825 NA 2000 "PRESERVED_SPECIMEN" "GBIF"
"170" "Malus ioensis" 4081319052 "US" 40.402 -89.068 250 2005 "PRESERVED_SPECIMEN" "GBIF"
"171" "Malus ioensis" 4081319051 "US" 39.485 -88.218 100 2005 "PRESERVED_SPECIMEN" "GBIF"
"172" "Malus ioensis" 4081319050 "US" 39.402248 -88.153095 500 1955 "PRESERVED_SPECIMEN" "GBIF"
"173" "Malus ioensis" 4081319049 "US" 34.325556 -88.063889 NA 2003 "PRESERVED_SPECIMEN" "GBIF"
"174" "Malus ioensis" 4081319046 "US" 38.986835 -88.611602 250 2006 "PRESERVED_SPECIMEN" "GBIF"
"175" "Malus ioensis" 4081319044 "US" 39.40333 -88.15306 1000 1956 "PRESERVED_SPECIMEN" "GBIF"
"176" "Malus ioensis" 4081308016 "US" 38.784675 -89.701102 50 2013 "PRESERVED_SPECIMEN" "GBIF"
"177" "Malus ioensis" 4081306017 "US" 42.192986 -90.254813 2500 1996 "PRESERVED_SPECIMEN" "GBIF"
"178" "Malus ioensis" 4081294335 "US" 39.093468 -89.111293 969 1973 "PRESERVED_SPECIMEN" "GBIF"
"179" "Malus ioensis" 4081294332 "US" 39.287548 -90.552344 611 1978 "PRESERVED_SPECIMEN" "GBIF"
"180" "Malus ioensis" 4081294323 "US" 39.456305 -88.780789 969 1973 "PRESERVED_SPECIMEN" "GBIF"
"181" "Malus ioensis" 4079081489 "US" 41.810667 -87.805515 301 1939 "PRESERVED_SPECIMEN" "GBIF"
"182" "Malus ioensis" 4076183739 "US" 39.249098 -89.77072 28121 2023 "HUMAN_OBSERVATION" "GBIF"
"183" "Malus ioensis" 4073939740 "US" 43.639444 -91.574722 NA 1994 "PRESERVED_SPECIMEN" "GBIF"
"184" "Malus ioensis" 4073909544 "US" 41.25903 -88.16502 NA 2007 "PRESERVED_SPECIMEN" "GBIF"
"185" "Malus ioensis" 4061555409 "US" 37.062778 -90.098611 NA 2008 "PRESERVED_SPECIMEN" "GBIF"
"186" "Malus ioensis" 4061080238 "US" 38.583333 -90.406667 NA 1978 "PRESERVED_SPECIMEN" "GBIF"
"187" "Malus ioensis" 4032137756 "US" 37.9475 -90.989722 NA 2008 "PRESERVED_SPECIMEN" "GBIF"
"188" "Malus ioensis" 4032099769 "US" 37.186111 -90.157222 NA 2008 "PRESERVED_SPECIMEN" "GBIF"
"189" "Malus ioensis" 4032083766 "US" 38.947222 -91.990278 NA 2012 "PRESERVED_SPECIMEN" "GBIF"
"190" "Malus ioensis" 4031670473 "US" 38.704444 -93.228056 NA 1924 "PRESERVED_SPECIMEN" "GBIF"
"191" "Malus ioensis" 4031510565 "US" 36.86472 -92.37472 NA 1930 "PRESERVED_SPECIMEN" "GBIF"
"192" "Malus ioensis" 3986138902 "US" 42.262413 -87.854597 4 2022 "HUMAN_OBSERVATION" "GBIF"
"193" "Malus ioensis" 3986138622 "US" 45.919605 -89.24374 2 2022 "HUMAN_OBSERVATION" "GBIF"
"194" "Malus ioensis" 3985994847 "US" 42.457794 -88.880991 27630 2022 "HUMAN_OBSERVATION" "GBIF"
"195" "Malus ioensis" 3985773303 "US" 41.578664 -87.96474 518 2017 "HUMAN_OBSERVATION" "GBIF"
"196" "Malus ioensis" 3985714603 "US" 41.379818 -88.102281 27816 2022 "HUMAN_OBSERVATION" "GBIF"
"197" "Malus ioensis" 3985711887 "US" 42.199218 -87.854402 4 2022 "HUMAN_OBSERVATION" "GBIF"
"198" "Malus ioensis" 3985657348 "US" 40.74685 -88.6148 NA 2019 "HUMAN_OBSERVATION" "GBIF"
"199" "Malus ioensis" 3985657342 "US" 42.573002 -89.040909 3 2019 "HUMAN_OBSERVATION" "GBIF"
"200" "Malus ioensis" 3970640314 "US" 39.25 -87.666667 NA 2002 "PRESERVED_SPECIMEN" "GBIF"
"201" "Malus ioensis" 3923613393 "US" 44.299878 -93.099527 27348 2021 "HUMAN_OBSERVATION" "GBIF"
"202" "Malus ioensis" 3923425529 "US" 44.73693 -93.605393 15 2022 "HUMAN_OBSERVATION" "GBIF"
"203" "Malus ioensis" 3923354663 "US" 42.300425 -87.888778 27661 2022 "HUMAN_OBSERVATION" "GBIF"
"204" "Malus ioensis" 3923308338 "US" 39.816666 -95.489529 NA 2020 "HUMAN_OBSERVATION" "GBIF"
