gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
891734527,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/383258,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Michigan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.088333,-84.726167,,,,,,,2013-08-30T14:54:11,30,8,2013,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,383258,,Jesse Lincoln,2013-08-31 1:15,CC_BY_NC_4_0,Jesse Lincoln,Jesse Lincoln,,,2024-02-16 10:31,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
768788521,5288946d-5fcf-4b53-8fd3-74f4cc6b53fc,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria (L.) Mill.,,US,Platt Park,Connecticut,PRESENT,,1ef55060-54da-11dd-9d47-b8a03c50a862,41.47611,-73.23694,3,,,,,,1995-06-15,15,6,1995,3001166,3001166,PRESERVED_SPECIMEN,UConn,CONN,CONN00158231,298,,,CC_BY_4_0,,"McCauley, Kathleen M.",,,2024-01-24 23:32,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4522596615,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/198701798,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.386731,-81.448532,27816,,,,,,1987-05-15T09:00,15,5,1987,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,198701798,,Chuck Thomas,2024-02-08 4:12,CC_BY_NC_4_0,Chuck Thomas,Chuck Thomas,,,2024-02-16 10:59,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522443861,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/164508135,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.661497,-81.063167,4,,,,,,2023-05-29T16:59:21,29,5,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,164508135,,Cyril Crocker,2023-05-29 21:07,CC_BY_NC_4_0,Cyril Crocker,Cyril Crocker,,,2024-02-16 11:19,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4519175158,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/198146726,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.621069,-84.004973,4,,,,,,2023-12-20T15:23,20,12,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,198146726,,Daniel Boone,2024-02-01 17:55,CC_BY_NC_4_0,Daniel Boone,Daniel Boone,,,2024-02-16 11:45,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4513879374,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,CF6D6E8D-EDA4-4B13-996A-9EA56507A1EF,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,dasycalyx,VARIETY,Malus coronaria var. dasycalyx Rehder,Malus coronaria var. dasycalyx,Rehder,US,"Townsend Twp., 275 ft W of Northwest Rd (CR314), 0.60 mi N of Vickery Rd/Whitmore Rd, Dog Training Area, Resthaven Wildlife Area",Ohio,PRESENT,,c1da06f0-580e-11dc-8a9e-b8a03c50a862,41.39423,-82.84703,,,,,,,2022-08-02,2,8,2022,3001181,3001166,PRESERVED_SPECIMEN,CM,Botany,CM551970,5090,,,CC0_1_0,Carnegie Museum of Natural History,"Riley, B.P.",,,2024-01-30 11:59,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4513876377,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,7C797C41-7D4C-4792-A732-3612410C0E52,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,dasycalyx,VARIETY,Malus coronaria var. dasycalyx Rehder,Malus coronaria var. dasycalyx,Rehder,US,"Townsend Twp., 275 ft W of Northwest Rd (CR314), 0.60 mi N of Vickery Rd/Whitmore Rd, Dog Training Area, Resthaven Wildlife Area",Ohio,PRESENT,,c1da06f0-580e-11dc-8a9e-b8a03c50a862,41.39423,-82.84703,,,,,,,2022-08-02,2,8,2022,3001181,3001166,PRESERVED_SPECIMEN,CM,Botany,CM551971,5090,,,CC0_1_0,Carnegie Museum of Natural History,"Riley, B.P.",,,2024-01-30 11:59,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4512062624,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/154847032,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.304697,-84.691888,,,,,,,2023-04-13T14:14:26,13,4,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,154847032,,Brian Wulker,2023-04-14 17:41,CC_BY_NC_4_0,Brian Wulker,Brian Wulker,,,2024-02-16 10:53,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4512036638,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/154880892,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.307987,-84.695498,,,,,,,2023-04-13T14:42,13,4,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,154880892,,Brian Wulker,2023-04-14 22:02,CC_BY_NC_4_0,Brian Wulker,Brian Wulker,,,2024-02-16 11:19,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4512027633,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/155506812,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.307055,-84.692851,,,,,,,2023-04-17T10:11:29,17,4,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,155506812,,Brian Wulker,2023-04-18 18:48,CC_BY_NC_4_0,Brian Wulker,Brian Wulker,,,2024-02-16 11:43,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507463939,ce899b3c-5ee0-4d05-a7f0-28cd29eb8894,25c9dc50-cc50-412c-b0b5-737132a41221,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,(L.) Mill.,US,Buffalo,New York,PRESENT,,9dd60925-f054-495a-82f9-09ee229315d4,42.886447,-78.878369,3000,,,,,,2000-10-18,18,10,2000,3001166,3001166,PRESERVED_SPECIMEN,BDI,,,,,,CC0_1_0,,"Clinton, G.W.",,,2024-02-16 1:58,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4506437897,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/194524215,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.04042,-82.759556,27692,,,,,,2023-07-24T12:49:49,24,7,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,194524215,,bmiller001,2023-12-21 19:43,CC_BY_NC_4_0,bmiller001,bmiller001,,,2024-02-16 10:59,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506228180,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/187659363,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.05271,-82.921556,3,,,,,,2023-10-10T15:03,10,10,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,187659363,,Ed Zaborski,2023-10-15 17:34,CC_BY_NC_4_0,Ed Zaborski,Ed Zaborski,,,2024-02-16 10:58,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465738703,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/193563669,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.101445,-81.441565,25,,,,,,2023-12-04T19:00:03,4,12,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,193563669,,Rob Curtis,2023-12-10 3:58,CC_BY_4_0,Rob Curtis,Rob Curtis,,,2024-02-16 11:22,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465603791,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152755469,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Kentucky,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.563512,-84.292943,86,,,,,,2023-03-29T15:11:02,29,3,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,152755469,,forestforager,2023-03-29 19:11,CC_BY_NC_4_0,forestforager,forestforager,,,2024-02-16 10:52,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4438880583,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/189766549,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Oklahoma,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.699498,-98.671954,2,,,,,,2023-10-28T17:42,28,10,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,189766549,,Gus Barksdale,2023-11-02 16:08,CC_BY_NC_4_0,Gus Barksdale,Gus Barksdale,,,2024-02-16 11:22,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4436304966,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/184140211,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Pennsylvania,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.752158,-80.22892,13,,,,,,2023-09-19T13:56:54,19,9,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,184140211,,the_wizard_of_the_woods,2023-09-20 17:02,CC_BY_NC_4_0,the_wizard_of_the_woods,the_wizard_of_the_woods,,,2024-02-16 11:20,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4433289749,537ff82a-c75f-4d73-af52-9e6c93857850,c288a474-a444-4710-8325-1994cdd1845c,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,coronaria,VARIETY,Malus coronaria var. coronaria,Malus coronaria var. coronaria,(L.) Mill.,US,"Former Roy Beavers farm on the Hiram Mt. Morris Road, at Joes Run, a tributary of Sandy Creek, ca. 1.4 km. e. of Taylor Co. line",West Virginia,PRESENT,,1cfd06e4-072d-4af6-b7cb-533f0740aa84,39.279167,-79.932778,,,494.5,0.5,,,2014-08-28,28,8,2014,7258958,3001166,PRESERVED_SPECIMEN,WVW,,WVW023172,BM493,,,CC0_1_0,West Virginia Wesleyan College,Katharine B. Gregg & Carl M. Colson,,,2024-02-15 5:19,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
4433285508,537ff82a-c75f-4d73-af52-9e6c93857850,7273e29c-3cf9-41f9-905e-496caa25dbb3,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,lancifolia,VARIETY,Pyrus coronaria var. lancifolia (Rehder) Fernald,Pyrus coronaria var. lancifolia,(Rehder) Fernald,US,"Slope above left branch of Ratcliffe Run, Buckhannon",West Virginia,PRESENT,,1cfd06e4-072d-4af6-b7cb-533f0740aa84,38.993987,-80.232028,,,,,,,1971-05-17,17,5,1971,5364294,3001166,PRESERVED_SPECIMEN,WVW,,WVW015611,8367,,,CC0_1_0,West Virginia Wesleyan College,George B. Rossbach,,,2024-02-15 5:19,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
4433285503,537ff82a-c75f-4d73-af52-9e6c93857850,b2cca74d-6f17-4e9a-9476-a1c232ae848f,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Pyrus coronaria L.,Pyrus coronaria,L.,US,"Above Shawnee Drive and Ratcliff Run, sw. edge of Buckhannon",West Virginia,PRESENT,,1cfd06e4-072d-4af6-b7cb-533f0740aa84,38.972321,-80.225083,,,457,,,,1977-04-26,26,4,1977,5363004,3001166,PRESERVED_SPECIMEN,WVW,,WVW015612,9362,,,CC0_1_0,West Virginia Wesleyan College,George B. Rossbach,,,2024-02-15 5:19,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
4433285497,537ff82a-c75f-4d73-af52-9e6c93857850,49765a0b-6529-4654-b068-dcceb574c7d7,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Pyrus coronaria L.,Pyrus coronaria,L.,US,"Rt. 50, 2 mi. e. of Clarksburg",West Virginia,PRESENT,,1cfd06e4-072d-4af6-b7cb-533f0740aa84,39.280639,-80.30708,,,305,,,,1970-10-10,10,10,1970,5363004,3001166,PRESERVED_SPECIMEN,WVW,,WVW015610,8223,,,CC0_1_0,West Virginia Wesleyan College,George B. Rossbach,,,2024-02-15 5:19,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
4431256585,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/188771875,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.719525,-84.053782,189,,,,,,2023-10-22T15:27:40,22,10,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,188771875,,charlie_38,2023-10-24 12:04,CC_BY_NC_4_0,charlie_38,charlie_38,,,2024-02-16 11:22,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431173823,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/188131169,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Pennsylvania,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.064806,-75.508683,4,,,,,,2023-10-19T08:04:29,19,10,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,188131169,,Margaret Boyle,2023-10-20 6:05,CC_BY_NC_4_0,jeffkenney,jeffkenney,,,2024-02-16 11:44,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4430922799,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/176308444,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.76218,-81.83729,27599,,,,,,2023-08-02T14:08:27,2,8,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,176308444,,lindsayloops,2023-08-02 18:08,CC_BY_NC_4_0,lindsayloops,lindsayloops,,,2024-02-16 11:43,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4430895386,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42839070,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Connecticut,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.583861,-73.235084,10,,,,,,2020-04-22T08:58:53,22,4,2020,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,42839070,,lizjaffin,2020-04-22 12:59,CC_BY_NC_4_0,lizjaffin,lizjaffin,,,2024-02-16 10:36,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4430574192,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/187583957,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.720187,-81.573367,,,,,,,2023-08-21T16:31,21,8,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,187583957,,Étienne Lacroix-Carignan,2023-10-15 2:59,CC0_1_0,Étienne Lacroix-Carignan,Étienne Lacroix-Carignan,,,2024-02-16 11:44,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4430551720,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/187392978,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.648529,-81.835131,3,,,,,,2023-10-13T13:21:04,13,10,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,187392978,,Lisa Bates,2023-10-13 18:20,CC_BY_NC_4_0,Lisa Bates,Lisa Bates,,,2024-02-16 10:57,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4424696676,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/187037754,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Wisconsin,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.053974,-89.433353,4,,,,,,2023-10-10T15:28:59,10,10,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,187037754,,kjsytsma,2023-10-11 3:51,CC_BY_NC_4_0,oliviamelson913,oliviamelson913,,,2024-02-16 11:00,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4424154987,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/184737719,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.97875,-79.835349,3,,,,,,2023-09-24T14:25:27,24,9,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,184737719,,Tys Theijsmeijer,2023-09-24 18:25,CC_BY_4_0,Tys Theijsmeijer,Tys Theijsmeijer,,,2024-02-16 11:21,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4420702441,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/154752261,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,New York,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.744043,-73.806036,89,,,,,,2023-04-13T13:04:12,13,4,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,154752261,,Zoe McCormick,2023-04-13 21:38,CC_BY_NC_4_0,pliantscience,pliantscience,,,2024-02-16 10:52,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4414070016,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/182798701,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.880247,-80.679368,31,,,,,,2023-09-11T08:49:33,11,9,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,182798701,,tylerquiggles,2023-09-11 12:54,CC_BY_NC_4_0,tylerquiggles,tylerquiggles,,,2024-02-16 11:20,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4414013843,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/182995736,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Illinois,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.98875,-87.763272,146,,,,,,2023-09-12T14:08:04,12,9,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,182995736,,Diane Y,2023-09-13 21:24,CC_BY_NC_4_0,Diane Y,Diane Y,,,2024-02-16 10:57,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4413945517,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/182099801,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,New York,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.590705,-73.91178,1415,,,,,,2023-09-06T10:34:07,6,9,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,182099801,,Robert Levy,2023-09-07 1:03,CC_BY_NC_4_0,kellycarrot,kellycarrot,,,2024-02-16 11:20,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4400021697,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/178943268,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.720201,-81.573244,4,,,,,,2023-05-18T11:31,18,5,2023,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,178943268,,Étienne Lacroix-Carignan,2023-08-18 4:15,CC0_1_0,Étienne Lacroix-Carignan,Étienne Lacroix-Carignan,,,2024-02-16 11:20,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4176995424,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/138110506,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,Wisconsin,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.087089,-89.422242,4,,,,,,2022-10-08T13:16,8,10,2022,3001166,3001166,HUMAN_OBSERVATION,iNaturalist,Observations,138110506,,David,2022-10-11 14:34,CC_BY_NC_4_0,Brandon Corder,Brandon Corder,,,2024-02-16 11:16,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
