gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4028823192	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147320467	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		Ohio	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.263048	-81.558647	27816.0						1986-05-06T12:00	6	5	1986	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	147320467		Chuck Thomas	2023-01-25T10:49:50	CC_BY_NC_4_0	Chuck Thomas	Chuck Thomas			2024-09-21T09:00:20.138Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4021996826	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147000930	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		Ohio	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.296559	-81.431378	27816.0						1986-05-01T10:03	1	5	1986	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	147000930		Chuck Thomas	2023-01-21T03:33:37	CC_BY_NC_4_0	Chuck Thomas	Chuck Thomas			2024-09-21T09:25:56.775Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4013343304	d8cd16ba-bb74-4420-821e-083f2bac17c2	MG220682	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		CA	Ontario, Brant Co., Tuscarora Tp., 3.05 mi E of Brant Co. 4 on River Rd., in thicket between road and Grand River, N-sloping bank		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	43.1	-80.12							1988-08-27	27	8	1988	3001166	3001166	PRESERVED_SPECIMEN			CCDB-18301-D12				CC_BY_4_0		E.E. Dickson			2024-09-21T12:52:42.896Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
4008267017	d8cd16ba-bb74-4420-821e-083f2bac17c2	MG247756	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		CA	Ontario, Essex Co., 0.7 mi E on Hwy 3 W Gosfield from junction with Essex Rd. 23, S roadside going toward Jack Miner		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	42.15	-82.85							1988-08-28	28	8	1988	3001166	3001166	PRESERVED_SPECIMEN			CCDB-18301-C12				CC_BY_4_0		E.E. Dickson			2024-09-21T12:51:55.405Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3997807840	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1015677275	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria (L.) Mill.	(L.) Mill.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	37.516296	-98.479319	275.0		541.32	0.0			2022-10-03T19:48:33.785Z	3	10	2022	3001166	3001166	HUMAN_OBSERVATION							CC_BY_4_0					2024-01-25T09:35:58.601Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3978756703	abba37fc-a9c3-4de2-bba2-7f929abc937d	3c1f24f7-b597-409d-9474-a1d15c4a2b5d	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria	(L.) Mill.	US	4.3 miles east of Frenchburg, Kentucky	Kentucky	PRESENT		471aeb39-799a-44c5-9824-dfe65413b83c	37.95089	-83.54668	7411.0						1938-04-24	24	4	1938	3001166	3001166	PRESERVED_SPECIMEN	BAYLU	BAYLU	BAYLU046962	1592			CC0_1_0		Frank T. McFarland; James Lyle			2024-09-20T07:03:32.199Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3978746334	abba37fc-a9c3-4de2-bba2-7f929abc937d	01d353ff-8c9c-41e5-8cd3-045ac919cbb8	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Pyrus coronaria L.	Pyrus coronaria	L.	US	Blanco.	Texas	PRESENT		471aeb39-799a-44c5-9824-dfe65413b83c	30.097986	-98.42141	4071.0						1935-04-12	12	4	1935	5363004	3001166	PRESERVED_SPECIMEN	BAYLU	BAYLU	BAYLU047358				CC0_1_0		Goldsmith			2024-09-20T07:03:27.616Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3966750565	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138497237	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		CA		Ontario	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.350615	-79.860567	6.0						2022-10-12T09:38:04	12	10	2022	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	138497237		Kevin	2022-10-12T13:39:10	CC_BY_NC_4_0	Kevin	Kevin			2024-09-21T08:58:43.249Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3961363543	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/132582071	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		Georgia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.838718	-85.420327	194.0						2022-08-27T16:48:53	27	8	2022	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	132582071		Nina Grauley	2022-08-28T14:13:08	CC_BY_4_0	Nina Grauley	Nina Grauley			2024-09-21T09:25:45.813Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3961344633	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138931400	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		Tennessee	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.173148	-85.670313	150.0						2006-08-12T18:20	12	8	2006	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	138931400		gizzardscout	2022-10-16T04:22:44	CC_BY_NC_4_0	gizzardscout	gizzardscout			2024-09-21T09:26:26.263Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3960996375	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/78924227	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		CA		Ontario	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.953032	-81.384012	189.0						2021-05-15T05:16	15	5	2021	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	78924227		Meghan	2021-05-16T00:58:51	CC_BY_NC_4_0	Meghan	Meghan			2024-09-21T09:19:53.124Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3949900719	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1013552799	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria (L.) Mill.	(L.) Mill.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	42.960378	-78.674003	5.0		221.31	0.0			2022-05-21T13:03:19.453Z	21	5	2022	3001166	3001166	HUMAN_OBSERVATION							CC_BY_4_0					2024-01-25T09:33:07.442Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3949436257	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1013467812	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria (L.) Mill.	(L.) Mill.	US			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	43.093114	-83.473333	6.0		221.29	0.0			2022-05-16T17:12:22Z	16	5	2022	3001166	3001166	HUMAN_OBSERVATION							CC_BY_4_0					2024-01-25T09:33:07.799Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3947908416	c8d12f8a-7e39-4e2c-92d7-825d590ad15b	fdcf36d5-6fda-4ee9-ad41-d74c7da20511	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US	on the S side of 123rd Avenue, ca. 430 meters W of 41st Street. T-2-N, R-14-W, NE 1/4 of SE 1/4 of section 4	Michigan	PRESENT		174c6da2-e002-42fe-9f56-2f9d670240f4	42.58556	-85.95804							2018-05-20	20	5	2018	3001166	3001166	PRESERVED_SPECIMEN	MICH	Angiosperms	1460332	1338			CC_BY_NC_4_0		R. G. Schipper			2024-09-16T14:21:15.406Z	StillImage	
3925030628	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136487501	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		Pennsylvania	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.246867	-74.952397							2022-09-24T08:53:11	24	9	2022	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	136487501		marissa jacobs	2022-09-25T20:53:31	CC_BY_NC_4_0	marissa jacobs	marissa jacobs			2024-09-21T09:26:12.609Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3915354074	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/135931650	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		Ohio	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.115711	-81.896233	4.0						2022-09-21T12:47:17	21	9	2022	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	135931650		Bill stitt	2022-09-21T16:48:55	CC_BY_NC_4_0	Bill stitt	Bill stitt			2024-09-21T09:25:57.076Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3915291768	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/133840674	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		Georgia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.747475	-84.369308	4.0						2022-09-05T18:57	5	9	2022	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	133840674		worstplantmom	2022-09-05T22:57:42	CC_BY_NC_4_0	worstplantmom	worstplantmom			2024-09-21T09:22:56.333Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3912165899	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/134644307	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		Ohio	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.361211	-84.558131							2022-09-10T12:40:07	10	9	2022	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	134644307		hamiltonconservationcorps	2022-09-11T21:27:11	CC_BY_NC_4_0	hamiltonconservationcorps	hamiltonconservationcorps			2024-09-21T09:46:48.188Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3903215864	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/132348687	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		CA		Ontario	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.800734	-80.444322							2022-08-25T08:59	25	8	2022	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	132348687		Pat Deacon	2022-08-26T00:29:41	CC_BY_NC_4_0	Pat Deacon	Pat Deacon			2024-09-21T09:26:27.414Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3902995200	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131836355	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		Maryland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.310374	-77.161771	28121.0						2022-08-21T13:56	21	8	2022	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	131836355		Bill Harms	2022-08-22T11:10:32	CC_BY_NC_4_0	johnbotany	johnbotany			2024-09-21T09:24:54.159Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3902840267	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/134509392	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		Pennsylvania	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.499838	-78.68908	5.0						2022-08-29T13:05:03	29	8	2022	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	134509392		Ken Kneidel	2022-09-11T00:13:17	CC0_1_0	Ken Kneidel	Ken Kneidel			2024-09-21T09:25:05.955Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3902134725	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/78903711	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.08416	-75.802933	10.0						2021-05-15T18:16:11	15	5	2021	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	78903711		kdawg3000	2021-05-15T22:16:49	CC_BY_NC_4_0	kdawg3000	kdawg3000			2024-09-21T09:16:25.251Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3892731319	5d562555-3f19-4da6-9a37-556aa70f691b	d6061741-111a-4c41-982b-541bab52f950	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria	(L.) Mill.	US	Buffalo	New York	PRESENT		de87dd9e-172b-468e-86f8-6caa01f1bd43	42.886447	-78.878369	6000.0						1887-05-22	22	5	1887	3001166	3001166	PRESERVED_SPECIMEN	GREE	GREE	41579				CC_BY_NC_4_0		Schlegel, J.M.			2024-08-21T06:37:38.760Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
3873705585	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112019283	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		Kentucky	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.237376	-85.672536	61.0						2022-04-18T19:02	18	4	2022	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	112019283		Ruth M.	2022-04-19T07:38:13	CC_BY_NC_4_0	Ruth M.	Ruth M.			2024-09-21T09:19:30.052Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3872994579	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/111004483	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		Kentucky	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.239034	-85.699929	68.0						2022-04-10T17:20:25	10	4	2022	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	111004483		jhb1212	2022-04-10T20:20:41	CC_BY_NC_4_0	jhb1212	jhb1212			2024-09-21T09:22:31.655Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3872881574	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/110931727	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria		US		Kentucky	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.2449	-85.717649	372.0						2022-04-09T10:50:30	9	4	2022	3001166	3001166	HUMAN_OBSERVATION	iNaturalist	Observations	110931727		Ruth M.	2022-04-10T05:09:22	CC_BY_NC_4_0	Ruth M.	Ruth M.			2024-09-21T09:20:29.698Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3865361252	f873ef66-231a-4ea3-bd4d-a16f182bf337	b2829b9c-371a-4651-ad6d-e18be4e61e11	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria	lancifolia	VARIETY	Pyrus coronaria var. lancifolia (Rehder) Fernald	Pyrus coronaria var. lancifolia	(Rehder) Fernald	US	5/8 mile NW of Rockhill, along Indian Run	Pennsylvania	PRESENT		f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	39.966599	-76.373383	540.0						1939-05-10	10	5	1939	5364294	3001166	PRESERVED_SPECIMEN	PH		PH00485957	3095			CC_BY_NC_4_0		Louise F. A. Tanger			2024-09-09T23:04:41.489Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3865361239	f873ef66-231a-4ea3-bd4d-a16f182bf337	836df044-78b0-44ae-924d-6064c2114dbf	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Pyrus coronaria L.	Pyrus coronaria	L.	US	1.5 miles NE of Somerset, along Jacob's Creek	New Jersey	PRESENT		f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	40.295278	-74.837722	1077.0						1933-05-20	20	5	1933	5363004	3001166	PRESERVED_SPECIMEN	PH		PH00487755	4844			CC_BY_NC_4_0		Walter M. Benner			2024-09-09T23:04:41.483Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3865361238	f873ef66-231a-4ea3-bd4d-a16f182bf337	0b977541-8924-46f8-abd9-0bf68c1f8668	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Pyrus coronaria L.	Pyrus coronaria	L.	US	Penllyn, near the Wissahickon	Pennsylvania	PRESENT		f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	40.169486	-75.251141	815.0						1907-05-24	24	5	1907	5363004	3001166	PRESERVED_SPECIMEN	PH		PH00487729	s.n.			CC_BY_NC_4_0		Bayard Long			2024-09-09T23:04:41.482Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3865361237	f873ef66-231a-4ea3-bd4d-a16f182bf337	6324d02b-1a7c-43c3-a0c3-846e8c825c86	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Pyrus coronaria L.	Pyrus coronaria	L.	US	2 miles SE Fleetwood	Pennsylvania	PRESENT		f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	40.433484	-75.791041	1524.0						1915-09-29	29	9	1915	5363004	3001166	PRESERVED_SPECIMEN	PH		PH00487711	37			CC_BY_NC_4_0		Walter H. Leibelsperger			2024-09-09T23:04:41.482Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3865361236	f873ef66-231a-4ea3-bd4d-a16f182bf337	354eb86f-1039-4e49-8205-614aeb61e8fe	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Pyrus coronaria L.	Pyrus coronaria	L.	US	1.5 miles NW of Belfast	Pennsylvania	PRESENT		f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	40.797679	-75.295295	1635.0						1956-07-11	11	7	1956	5363004	3001166	PRESERVED_SPECIMEN	PH		PH00487693	51514			CC_BY_NC_4_0		Robert L. Schaeffer, Jr.			2024-09-09T23:04:41.481Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3865360989	f873ef66-231a-4ea3-bd4d-a16f182bf337	2bd61d80-8187-4817-b220-ae665576b540	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Malus coronaria (L.) Mill.	Malus coronaria	(L.) Mill.	US	along Enslows Fork of Wheeling Creek, 3 miles S of Burnsville	Pennsylvania	PRESENT		f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	39.979117	-80.395844	4493.0						1941-05-01	1	5	1941	3001166	3001166	PRESERVED_SPECIMEN	PH		PH00483036	s.n.			CC_BY_NC_4_0		L. K. Henry			2024-09-09T23:04:41.031Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3865360984	f873ef66-231a-4ea3-bd4d-a16f182bf337	edc286ce-c447-4e64-8a24-0b7ca0328c28	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Pyrus coronaria L.	Pyrus coronaria	L.	US	2 miles S of Reno	Pennsylvania	PRESENT		f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	41.380801	-79.752275	605.0						1958-06-16	16	6	1958	5363004	3001166	PRESERVED_SPECIMEN	PH		PH00482272	18604			CC_BY_NC_4_0		Herbert A. Wahl			2024-09-09T23:04:41.027Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3865360983	f873ef66-231a-4ea3-bd4d-a16f182bf337	7822207c-b969-4e29-a2af-f5fad6db0a84	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Pyrus coronaria L.	Pyrus coronaria	L.	US	1 mile N of Frankstown	Pennsylvania	PRESENT		f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	40.458454	-78.354735	434.0						1955-05-14	14	5	1955	5363004	3001166	PRESERVED_SPECIMEN	PH		PH00482254	15440			CC_BY_NC_4_0		Herbert A. Wahl			2024-09-09T23:04:41.026Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3865360189	f873ef66-231a-4ea3-bd4d-a16f182bf337	071bd3ec-0f3d-4cd1-843c-524687eb3598	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Pyrus coronaria L.	Pyrus coronaria	L.	US	Plumsteadville	Pennsylvania	PRESENT		f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	40.387327	-75.146561	709.0						1867			1867	5363004	3001166	PRESERVED_SPECIMEN	PH		PH00487726	s.n.			CC_BY_NC_4_0		I. S. Moyer			2024-09-09T23:04:44.841Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
3865360187	f873ef66-231a-4ea3-bd4d-a16f182bf337	873e2c59-015e-4b9c-bfad-8dcdd4539abb	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus coronaria		SPECIES	Pyrus coronaria L.	Pyrus coronaria	L.	US	Blue Mountain, N of Danielsville, Little Gap	Pennsylvania	PRESENT		f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	40.806432	-75.534081	2639.0						1937-05-23	23	5	1937	5363004	3001166	PRESERVED_SPECIMEN	PH		PH00487689	49912			CC_BY_NC_4_0		Bayard Long			2024-09-09T23:04:44.838Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY
